Date,Open,High,Low,Close,Volume,Open_Interest,Year
2010-06-11,931.75,931.75,931.75,931.75,5.0,72.0,2010
2010-06-11,907.75,920.0,902.25,919.5,2137.0,27549.0,2010
2010-06-14,919.75,931.75,919.75,926.5,1555.0,27898.0,2010
2010-06-14,938.25,938.25,938.25,938.25,0.0,72.0,2010
2010-06-15,924.0,936.5,922.75,925.25,2644.0,27673.0,2010
2010-06-15,935.75,935.75,935.75,935.75,0.0,72.0,2010
2010-06-16,925.0,934.5,925.0,933.5,2782.0,27442.0,2010
2010-06-16,941.0,941.0,941.0,941.0,0.0,72.0,2010
2010-06-17,935.0,939.25,930.0,934.0,4245.0,28276.0,2010
2010-06-17,940.5,940.5,940.5,940.5,0.0,72.0,2010
2010-06-18,934.0,943.5,934.0,939.75,1850.0,28498.0,2010
2010-06-18,944.25,944.25,944.25,944.25,0.0,72.0,2010
2010-06-21,942.25,956.0,942.25,948.0,2223.0,28814.0,2010
2010-06-21,950.75,950.75,950.75,950.75,0.0,72.0,2010
2010-06-22,946.0,950.25,943.75,945.0,1165.0,29033.0,2010
2010-06-22,948.75,948.75,948.75,948.75,0.0,72.0,2010
2010-06-23,937.5,937.5,937.5,937.5,0.0,72.0,2010
2010-06-23,939.75,944.5,931.75,932.75,3254.0,29357.0,2010
2010-06-24,932.75,936.75,920.75,921.5,1083.0,29425.0,2010
2010-06-24,926.25,926.25,926.25,926.25,0.0,72.0,2010
2010-06-25,926.75,926.75,926.75,926.75,5.0,76.0,2010
2010-06-25,922.0,929.0,921.5,921.75,3165.0,30250.0,2010
2010-06-28,921.0,934.25,918.75,928.5,4236.0,31407.0,2010
2010-06-28,934.0,934.0,934.0,934.0,5.0,76.0,2010
2010-06-29,926.25,926.25,926.25,926.25,0.0,76.0,2010
2010-06-29,932.25,933.75,917.75,922.0,5652.0,31594.0,2010
2010-06-30,921.25,938.0,908.25,912.25,4316.0,31583.0,2010
2010-06-30,918.75,918.75,918.75,918.75,1.0,77.0,2010
2010-07-01,912.25,917.0,903.75,915.0,4316.0,31583.0,2010
2010-07-01,925.5,925.5,925.5,925.5,1.0,77.0,2010
2010-07-02,913.0,922.0,913.0,914.75,3285.0,33051.0,2010
2010-07-02,927.75,927.75,927.75,927.75,1.0,78.0,2010
2010-07-06,922.25,922.25,922.25,922.25,1.0,78.0,2010
2010-07-06,910.0,926.75,908.5,908.5,4101.0,34037.0,2010
2010-07-07,949.25,949.25,949.25,949.25,0.0,78.0,2010
2010-07-07,910.0,943.5,910.0,939.75,3821.0,33942.0,2010
2010-07-08,957.75,957.75,957.75,957.75,1.0,79.0,2010
2010-07-08,939.75,963.5,936.25,954.75,8338.0,35096.0,2010
2010-07-09,965.5,965.5,965.5,965.5,1.0,79.0,2010
2010-07-09,951.25,967.25,949.5,962.25,7268.0,37460.0,2010
2010-07-12,962.25,962.25,962.25,962.25,3.0,82.0,2010
2010-07-12,958.0,969.0,954.0,960.0,5621.0,39384.0,2010
2010-07-13,967.75,967.75,967.75,967.75,6.0,85.0,2010
2010-07-13,958.75,970.5,956.0,963.5,7800.0,42033.0,2010
2010-07-14,975.0,975.0,975.0,975.0,2.0,87.0,2010
2010-07-14,963.5,975.5,962.0,970.25,8053.0,43757.0,2010
2010-07-15,969.0,997.25,968.25,995.0,7494.0,44552.0,2010
2010-07-15,992.0,992.0,992.0,992.0,2.0,87.0,2010
2010-07-16,994.0,1000.0,986.0,992.25,4437.0,44684.0,2010
2010-07-16,985.0,985.0,985.0,985.0,24.0,84.0,2010
2010-07-19,977.0,977.0,977.0,977.0,11.0,88.0,2010
2010-07-19,981.25,993.0,975.75,980.0,3874.0,44784.0,2010
2010-07-20,978.5,984.5,971.0,981.0,5057.0,45782.0,2010
2010-07-20,981.25,981.25,981.25,981.25,1.0,89.0,2010
2010-07-21,981.25,991.25,977.5,987.0,7901.0,49209.0,2010
2010-07-21,987.75,987.75,987.75,987.75,1.0,90.0,2010
2010-07-22,985.75,999.25,980.75,987.5,5399.0,50311.0,2010
2010-07-22,985.25,985.25,985.25,985.25,10.0,96.0,2010
2010-07-23,986.5,986.5,986.5,986.5,10.0,96.0,2010
2010-07-23,987.0,995.0,983.75,989.75,4615.0,51391.0,2010
2010-07-26,977.25,977.25,977.25,977.25,2.0,98.0,2010
2010-07-26,983.75,990.5,970.0,974.5,2881.0,51742.0,2010
2010-07-27,975.0,981.75,971.5,974.5,4922.0,52524.0,2010
2010-07-27,976.75,976.75,976.75,976.75,1.0,99.0,2010
2010-07-28,973.75,991.0,973.75,986.75,5344.0,53084.0,2010
2010-07-28,986.0,986.0,986.0,986.0,7.0,103.0,2010
2010-07-29,991.0,991.0,991.0,991.0,7.0,103.0,2010
2010-07-29,987.0,997.75,987.0,995.5,4755.0,53706.0,2010
2010-07-30,1003.25,1003.25,1003.25,1003.25,14.0,111.0,2010
2010-07-30,995.0,1013.0,995.0,1011.0,9295.0,54490.0,2010
2010-08-02,1001.25,1001.25,1001.25,1001.25,1.0,112.0,2010
2010-08-02,1008.5,1035.25,1007.5,1016.25,13579.0,56373.0,2010
2010-08-03,1008.75,1008.75,1008.75,1008.75,6.0,118.0,2010
2010-08-03,1014.75,1025.25,1005.0,1024.75,11746.0,56430.0,2010
2010-08-04,1022.25,1035.25,1020.0,1030.25,17234.0,60186.0,2010
2010-08-04,1014.0,1014.0,1014.0,1014.0,4.0,121.0,2010
2010-08-05,1029.25,1053.25,1017.75,1034.25,19489.0,63874.0,2010
2010-08-05,1016.75,1016.75,1016.75,1016.75,34.0,151.0,2010
2010-08-06,1021.25,1021.25,1021.25,1021.25,3.0,153.0,2010
2010-08-06,1031.0,1041.0,1026.25,1039.5,16414.0,66526.0,2010
2010-08-09,1024.75,1024.75,1024.75,1024.75,8.0,158.0,2010
2010-08-09,1038.0,1050.75,1037.25,1040.75,15436.0,69599.0,2010
2010-08-10,1014.0,1014.0,1014.0,1014.0,2.0,160.0,2010
2010-08-10,1040.0,1040.25,1026.5,1028.25,14895.0,72792.0,2010
2010-08-11,1028.0,1035.0,1020.25,1021.5,11626.0,74728.0,2010
2010-08-11,1007.5,1007.5,1007.5,1007.5,36.0,210.0,2010
2010-08-12,1020.0,1044.0,1017.25,1035.0,13218.0,78784.0,2010
2010-08-12,1012.0,1016.0,1012.0,1016.0,3.0,161.0,2010
2010-08-13,1035.0,1050.75,1035.0,1050.5,11041.0,80943.0,2010
2010-08-13,1015.0,1027.5,1015.0,1027.5,4.0,165.0,2010
2010-08-16,1048.75,1054.0,1034.0,1037.75,12094.0,83022.0,2010
2010-08-16,1015.0,1023.0,1015.0,1016.25,5.0,167.0,2010
2010-08-17,1033.0,1050.75,1033.0,1048.5,7764.0,84659.0,2010
2010-08-17,1021.0,1021.0,1021.0,1021.0,5.0,167.0,2010
2010-08-18,1047.75,1053.0,1030.0,1037.5,8496.0,85721.0,2010
2010-08-18,1015.75,1015.75,1015.75,1015.75,3.0,169.0,2010
2010-08-19,1037.25,1045.0,1013.75,1019.25,13377.0,85862.0,2010
2010-08-19,1005.5,1005.5,1005.5,1005.5,1.0,170.0,2010
2010-08-20,1019.0,1021.0,1007.5,1011.0,6840.0,86483.0,2010
2010-08-20,1000.0,1000.0,1000.0,1000.0,21.0,183.0,2010
2010-08-23,1002.0,1002.0,1002.0,1002.0,2.0,185.0,2010
2010-08-23,1010.25,1017.25,1005.75,1012.75,8657.0,87071.0,2010
2010-08-24,994.5,994.5,994.5,994.5,1.0,186.0,2010
2010-08-24,1014.0,1014.75,1001.25,1006.75,8025.0,86808.0,2010
2010-08-25,997.5,997.5,997.5,997.5,7.0,186.0,2010
2010-08-25,1007.0,1013.5,1000.75,1007.0,12328.0,88542.0,2010
2010-08-26,1007.5,1023.5,1007.5,1022.25,7842.0,88866.0,2010
2010-08-26,1011.25,1011.25,1011.25,1011.25,7.0,186.0,2010
2010-08-27,1022.25,1037.75,1022.25,1034.25,5027.0,89266.0,2010
2010-08-27,1021.0,1021.0,1021.0,1021.0,2.0,185.0,2010
2010-08-30,1037.25,1042.0,1029.25,1031.25,6066.0,89108.0,2010
2010-08-30,1018.5,1018.5,1018.5,1018.5,4.0,189.0,2010
2010-08-31,1011.0,1011.0,1007.0,1007.0,6.0,194.0,2010
2010-08-31,1029.0,1035.5,1016.0,1019.25,9494.0,90535.0,2010
2010-09-01,1019.0,1026.5,1013.75,1015.0,12381.0,91799.0,2010
2010-09-01,1011.0,1011.0,1006.25,1006.25,1.0,194.0,2010
2010-09-02,1016.25,1020.0,1010.75,1018.5,12381.0,91799.0,2010
2010-09-02,1010.5,1010.5,1010.5,1010.5,1.0,194.0,2010
2010-09-03,1025.5,1025.5,1025.5,1025.5,1.0,195.0,2010
2010-09-03,1019.25,1049.75,1018.5,1043.75,14059.0,91213.0,2010
2010-09-07,1042.75,1063.0,1037.75,1061.5,12674.0,93495.0,2010
2010-09-07,1037.75,1037.75,1037.75,1037.75,11.0,194.0,2010
2010-09-08,1059.25,1066.0,1054.25,1058.25,18120.0,94936.0,2010
2010-09-08,1034.0,1034.0,1034.0,1034.0,6.0,197.0,2010
2010-09-09,1058.5,1062.0,1043.0,1055.25,11025.0,95293.0,2010
2010-09-09,1031.75,1031.75,1031.75,1031.75,1.0,197.0,2010
2010-09-10,1031.0,1031.0,1025.75,1025.75,8.0,203.0,2010
2010-09-10,1054.0,1055.75,1040.25,1040.25,17717.0,93984.0,2010
2010-09-13,1031.0,1031.0,1030.75,1030.75,7.0,210.0,2010
2010-09-13,1040.0,1050.25,1032.0,1044.0,13060.0,93780.0,2010
2010-09-14,1030.5,1030.5,1030.5,1030.5,2.0,212.0,2010
2010-09-14,1043.5,1051.75,1035.0,1045.25,16298.0,94908.0,2010
2010-09-15,1036.0,1036.0,1036.0,1036.0,3.0,215.0,2010
2010-09-15,1044.5,1054.5,1044.25,1052.75,17953.0,96954.0,2010
2010-09-16,1052.25,1056.75,1043.5,1046.0,17176.0,100202.0,2010
2010-09-16,1031.25,1031.25,1031.25,1031.25,10.0,221.0,2010
2010-09-17,1059.5,1059.5,1059.5,1059.5,81.0,240.0,2010
2010-09-17,1045.75,1081.0,1045.75,1078.25,27472.0,104274.0,2010
2010-09-20,1074.0,1074.0,1074.0,1074.0,17.0,256.0,2010
2010-09-20,1078.0,1109.5,1078.0,1094.5,31628.0,109124.0,2010
2010-09-21,1069.75,1069.75,1069.75,1069.75,31.0,278.0,2010
2010-09-21,1093.25,1103.5,1089.0,1090.0,25087.0,114972.0,2010
2010-09-22,1089.5,1102.25,1089.5,1098.5,17822.0,118481.0,2010
2010-09-22,1075.75,1075.75,1075.75,1075.75,57.0,307.0,2010
2010-09-23,1100.75,1108.0,1089.25,1103.25,16009.0,121699.0,2010
2010-09-23,1080.5,1080.5,1080.5,1080.5,31.0,330.0,2010
2010-09-24,1102.75,1137.5,1099.5,1135.5,33035.0,128968.0,2010
2010-09-24,1099.5,1101.0,1099.5,1100.25,158.0,379.0,2010
2010-09-27,1135.5,1153.25,1131.75,1138.25,30178.0,135685.0,2010
2010-09-27,1099.5,1101.25,1099.0,1101.25,66.0,398.0,2010
2010-09-28,1096.5,1096.5,1088.0,1088.0,51.0,422.0,2010
2010-09-28,1137.0,1145.0,1115.0,1119.75,20087.0,138625.0,2010
2010-09-29,1073.0,1079.25,1073.0,1079.25,10.0,432.0,2010
2010-09-29,1117.0,1119.75,1093.75,1108.0,35925.0,140396.0,2010
2010-09-30,1107.5,1118.25,1091.25,1115.75,35399.0,142127.0,2010
2010-09-30,1078.0,1088.25,1078.0,1088.25,66.0,446.0,2010
2010-10-01,1078.0,1083.0,1047.5,1047.5,66.0,448.0,2010
2010-10-01,1115.0,1115.25,1064.0,1066.75,38388.0,148575.0,2010
2010-10-04,1051.25,1051.25,1051.25,1051.25,10.0,448.0,2010
2010-10-04,1064.75,1070.75,1052.5,1064.0,32597.0,152964.0,2010
2010-10-05,1068.5,1068.5,1068.5,1068.5,8.0,452.0,2010
2010-10-05,1063.0,1087.5,1060.75,1081.5,31397.0,155794.0,2010
2010-10-06,1062.5,1062.5,1062.5,1062.5,4.0,454.0,2010
2010-10-06,1079.5,1085.0,1071.5,1072.0,21774.0,161535.0,2010
2010-10-07,1071.5,1083.75,1071.0,1075.0,50981.0,168425.0,2010
2010-10-07,1067.25,1067.25,1067.25,1067.25,13.0,460.0,2010
2010-10-08,1074.0,1145.0,1072.0,1145.0,26999.0,173673.0,2010
2010-10-08,1137.25,1137.25,1125.0,1133.75,89.0,461.0,2010
2010-10-11,1161.75,1198.25,1161.0,1163.0,95910.0,195621.0,2010
2010-10-11,1157.0,1158.0,1135.25,1135.25,224.0,543.0,2010
2010-10-12,1163.0,1196.25,1163.0,1189.5,61927.0,210809.0,2010
2010-10-12,1146.0,1152.5,1144.0,1152.5,97.0,607.0,2010
2010-10-13,1156.0,1156.0,1148.0,1150.0,96.0,671.0,2010
2010-10-13,1188.5,1205.0,1182.75,1187.0,77211.0,217858.0,2010
2010-10-14,1186.5,1205.0,1186.25,1199.0,55597.0,223987.0,2010
2010-10-14,1151.0,1156.5,1151.0,1156.5,112.0,747.0,2010
2010-10-15,1199.0,1214.5,1190.5,1195.75,50932.0,231855.0,2010
2010-10-15,1154.5,1154.5,1150.25,1150.25,57.0,782.0,2010
2010-10-18,1192.5,1198.75,1186.0,1195.0,55499.0,242017.0,2010
2010-10-18,1150.0,1155.75,1150.0,1155.75,44.0,797.0,2010
2010-10-19,1195.0,1206.0,1176.5,1191.5,72347.0,258019.0,2010
2010-10-19,1140.0,1158.0,1140.0,1151.75,82.0,837.0,2010
2010-10-20,1189.75,1225.75,1185.0,1223.75,70858.0,267422.0,2010
2010-10-20,1167.0,1172.75,1167.0,1172.75,114.0,872.0,2010
2010-10-21,1223.75,1235.0,1213.0,1213.0,72453.0,277603.0,2010
2010-10-21,1167.0,1171.0,1162.0,1162.0,69.0,884.0,2010
2010-10-22,1157.25,1157.25,1157.25,1157.25,45.0,907.0,2010
2010-10-22,1213.5,1224.25,1210.0,1211.5,67368.0,291369.0,2010
2010-10-25,1214.0,1235.5,1211.0,1230.0,88344.0,309476.0,2010
2010-10-25,1168.0,1168.0,1168.0,1168.0,29.0,918.0,2010
2010-10-26,1229.0,1236.0,1220.0,1231.0,78351.0,320776.0,2010
2010-10-26,1174.0,1174.0,1174.0,1174.0,117.0,954.0,2010
2010-10-27,1180.25,1180.25,1180.25,1180.25,51.0,958.0,2010
2010-10-27,1233.25,1240.5,1211.0,1236.0,110538.0,328745.0,2010
2010-10-28,1178.0,1178.0,1178.0,1178.0,90.0,981.0,2010
2010-10-28,1234.75,1248.75,1229.75,1236.0,118667.0,328851.0,2010
2010-10-29,1235.0,1238.0,1225.0,1236.0,84924.0,324044.0,2010
2010-10-29,1176.0,1176.0,1176.0,1176.0,31.0,1002.0,2010
2010-11-01,1177.0,1177.0,1177.0,1177.0,40.0,1008.0,2010
2010-11-01,1240.0,1246.25,1228.5,1235.0,75222.0,322910.0,2010
2010-11-02,1183.25,1183.25,1183.25,1183.25,60.0,1038.0,2010
2010-11-02,1235.5,1242.5,1230.5,1234.0,68784.0,318764.0,2010
2010-11-03,1184.0,1189.5,1184.0,1189.5,84.0,1084.0,2010
2010-11-03,1235.25,1241.0,1222.25,1237.5,77763.0,319447.0,2010
2010-11-04,1239.5,1279.0,1238.5,1274.75,99838.0,320881.0,2010
2010-11-04,1214.0,1218.25,1214.0,1218.25,347.0,1208.0,2010
2010-11-05,1275.0,1290.0,1271.25,1284.0,99838.0,320206.0,2010
2010-11-05,1214.0,1225.0,1214.0,1224.5,347.0,1208.0,2010
2010-11-08,1224.5,1224.5,1217.25,1217.25,119.0,1400.0,2010
2010-11-08,1284.0,1289.5,1274.0,1274.75,68448.0,320037.0,2010
2010-11-09,1275.0,1344.75,1269.5,1329.0,176882.0,315351.0,2010
2010-11-09,1276.0,1276.0,1247.0,1247.0,231.0,1534.0,2010
2010-11-10,1327.0,1330.75,1314.5,1319.5,97251.0,312763.0,2010
2010-11-11,1320.0,1343.5,1317.5,1339.0,91381.0,314851.0,2010
2010-11-12,1122.0,1122.0,1122.0,1122.0,0.0,0.0,2010
2010-11-12,1342.25,1348.5,1269.0,1269.0,158446.0,317648.0,2010
2010-11-15,1135.5,1135.5,1135.5,1135.5,0.0,0.0,2010
2010-11-15,1266.0,1307.5,1252.25,1286.5,122807.0,307912.0,2010
2010-11-16,1078.5,1135.5,1078.5,1078.5,0.0,0.0,2010
2010-11-16,1286.25,1289.75,1216.5,1219.75,154393.0,294970.0,2010
2010-11-17,1065.5,1078.5,1065.5,1065.5,0.0,0.0,2010
2010-11-17,1221.25,1232.5,1175.25,1205.0,130907.0,287652.0,2010
2010-11-18,1208.75,1245.5,1193.75,1242.0,92815.0,286508.0,2010
2010-11-18,1092.75,1092.75,1092.75,1092.75,0.0,0.0,2010
2010-11-19,1244.0,1256.0,1200.0,1201.5,109606.0,283046.0,2010
2010-11-19,1073.75,1092.75,1073.75,1073.75,0.0,0.0,2010
2010-11-22,1082.0,1082.0,1082.0,1082.0,0.0,0.0,2010
2010-11-22,1196.0,1223.0,1190.0,1221.5,90552.0,280770.0,2010
2010-11-23,1095.0,1095.0,1095.0,1095.0,1.0,1.0,2010
2010-11-23,1225.0,1246.5,1201.5,1239.0,90552.0,280770.0,2010
2010-11-24,1114.25,1114.25,1114.25,1114.25,0.0,1.0,2010
2010-11-24,1241.25,1258.25,1237.0,1255.0,73060.0,272357.0,2010
2010-11-26,1257.25,1262.25,1235.75,1238.5,45484.0,268543.0,2010
2010-11-26,1106.75,1114.25,1106.75,1106.75,0.0,1.0,2010
2010-11-29,1240.0,1248.5,1226.5,1235.0,79168.0,263752.0,2010
2010-11-29,1105.25,1106.75,1105.25,1105.25,0.0,1.0,2010
2010-11-30,1109.25,1109.25,1109.25,1109.25,0.0,1.0,2010
2010-11-30,1238.0,1247.25,1227.75,1243.0,70192.0,260015.0,2010
2010-12-01,1243.0,1284.0,1240.25,1283.0,100564.0,256855.0,2010
2010-12-01,1145.25,1145.25,1145.25,1145.25,0.0,1.0,2010
2010-12-02,1140.25,1145.25,1140.25,1140.25,0.0,1.0,2010
2010-12-02,1282.0,1287.0,1273.75,1279.75,87542.0,249326.0,2010
2010-12-03,1144.25,1144.25,1144.25,1144.25,0.0,1.0,2010
2010-12-03,1278.0,1301.5,1274.0,1300.25,113968.0,243721.0,2010
2010-12-06,1148.75,1148.75,1148.75,1148.75,0.0,1.0,2010
2010-12-06,1304.0,1306.75,1280.25,1288.5,107989.0,232251.0,2010
2010-12-07,1288.5,1303.25,1282.25,1285.5,121753.0,215966.0,2010
2010-12-07,1151.25,1151.25,1151.25,1151.25,0.0,1.0,2010
2010-12-08,1283.0,1296.5,1266.5,1296.0,112131.0,200913.0,2010
2010-12-08,1161.25,1161.25,1161.25,1161.25,0.0,1.0,2010
2010-12-09,1296.0,1299.0,1278.25,1281.5,78572.0,186814.0,2010
2010-12-09,1147.5,1161.25,1147.5,1147.5,0.0,1.0,2010
2010-12-10,1146.75,1147.5,1146.75,1146.75,0.0,1.0,2010
2010-12-10,1283.25,1288.5,1267.75,1273.0,102141.0,180575.0,2010
2010-12-13,1173.75,1173.75,1173.75,1173.75,0.0,1.0,2010
2010-12-13,1269.5,1304.75,1257.0,1302.5,106042.0,168933.0,2010
2010-12-14,1163.25,1173.75,1163.25,1163.25,0.0,1.0,2010
2010-12-14,1300.0,1311.25,1292.5,1296.0,91214.0,156757.0,2010
2010-12-15,1293.0,1314.75,1290.75,1296.5,132344.0,143895.0,2010
2010-12-15,1161.75,1163.25,1161.75,1161.75,0.0,1.0,2010
2010-12-16,1158.25,1161.75,1158.25,1158.25,1.0,1.0,2010
2010-12-16,1295.5,1303.75,1285.0,1289.0,96341.0,132093.0,2010
2010-12-17,1175.0,1175.0,1175.0,1175.0,0.0,1.0,2010
2010-12-17,1288.75,1300.0,1283.5,1298.75,83684.0,120686.0,2010
2010-12-20,1184.25,1184.25,1184.25,1184.25,1.0,2.0,2010
2010-12-20,1302.75,1318.0,1295.5,1315.25,88360.0,112050.0,2010
2010-12-21,1186.25,1186.25,1186.25,1186.25,0.0,2.0,2010
2010-12-21,1315.25,1328.0,1311.5,1326.25,84123.0,102644.0,2010
2010-12-22,1184.5,1186.25,1184.5,1184.5,0.0,2.0,2010
2010-12-22,1324.5,1333.0,1317.5,1328.75,84123.0,102644.0,2010
2010-12-23,1329.25,1355.0,1328.0,1349.5,65471.0,77834.0,2010
2010-12-23,1196.5,1196.5,1196.5,1196.5,0.0,2.0,2010
2010-12-27,1205.75,1205.75,1205.75,1205.75,1.0,3.0,2010
2010-12-27,1341.0,1378.25,1339.25,1373.0,45949.0,61688.0,2010
2010-12-28,1373.0,1385.25,1372.0,1375.75,52754.0,45017.0,2010
2010-12-28,1205.25,1205.75,1205.25,1205.25,1.0,3.0,2010
2010-12-29,1374.0,1377.5,1363.5,1366.0,50413.0,30271.0,2010
2010-12-29,1204.25,1205.25,1204.25,1204.25,0.0,3.0,2010
2010-12-30,1366.0,1374.0,1359.5,1366.0,24732.0,22422.0,2010
2010-12-30,1216.5,1216.5,1216.5,1216.5,0.0,3.0,2010
2010-12-31,1367.25,1394.5,1366.5,1393.75,11684.0,17809.0,2010
2010-12-31,1234.5,1234.5,1234.5,1234.5,0.0,3.0,2010
2011-01-03,1388.5,1399.5,1367.0,1370.25,9249.0,15020.0,2011
2011-01-03,1311.0,1311.0,1298.0,1298.0,466.0,5531.0,2011
2011-01-03,1221.0,1221.0,1215.25,1215.25,0.0,3.0,2011
2011-01-04,1288.0,1288.0,1279.0,1281.5,299.0,5541.0,2011
2011-01-04,1197.0,1215.25,1197.0,1197.0,1.0,4.0,2011
2011-01-04,1369.5,1381.75,1350.25,1361.0,5881.0,12324.0,2011
2011-01-05,1362.0,1387.25,1354.0,1386.0,9691.0,8242.0,2011
2011-01-05,1278.0,1299.0,1278.0,1299.0,285.0,5621.0,2011
2011-01-05,1218.5,1218.5,1218.5,1218.5,0.0,4.0,2011
2011-01-06,1295.0,1295.0,1290.5,1290.5,230.0,5705.0,2011
2011-01-06,1384.5,1390.0,1369.0,1369.5,3582.0,6395.0,2011
2011-01-06,1211.25,1218.5,1211.25,1211.25,0.0,4.0,2011
2011-01-07,1365.5,1370.75,1353.0,1357.75,3304.0,4799.0,2011
2011-01-07,1295.0,1296.0,1285.5,1285.5,181.0,5785.0,2011
2011-01-07,1208.0,1211.25,1208.0,1208.0,0.0,4.0,2011
2011-01-10,1212.0,1212.0,1212.0,1212.0,0.0,4.0,2011
2011-01-10,1289.0,1300.0,1289.0,1291.5,4002.0,9184.0,2011
2011-01-10,1361.75,1385.75,1359.5,1373.25,3394.0,3447.0,2011
2011-01-11,1197.0,1212.0,1197.0,1197.0,0.0,4.0,2011
2011-01-11,1376.5,1380.25,1349.0,1350.5,2216.0,6132.0,2011
2011-01-11,1284.5,1284.5,1275.0,1277.0,144.0,9239.0,2011
2011-01-12,1306.0,1311.0,1306.0,1311.0,2368.0,10982.0,2011
2011-01-12,1354.0,1420.5,1353.75,1409.0,1271.0,1699.0,2011
2011-01-12,1208.0,1208.0,1208.0,1208.0,4.0,6.0,2011
2011-01-13,1306.0,1322.0,1306.0,1313.5,510.0,11044.0,2011
2011-01-13,1412.75,1426.0,1407.5,1410.0,1558.0,493.0,2011
2011-01-13,1206.0,1208.0,1206.0,1206.0,0.0,6.0,2011
2011-01-14,1413.25,1415.0,1399.5,1406.5,1558.0,493.0,2011
2011-01-14,1211.0,1211.0,1211.0,1211.0,0.0,6.0,2011
2011-01-14,1312.0,1326.0,1311.5,1326.0,669.0,10974.0,2011
2011-01-18,1204.5,1205.0,1204.5,1205.0,0.0,6.0,2011
2011-01-18,1326.0,1340.0,1326.0,1330.25,963.0,11258.0,2011
2011-01-19,1210.0,1210.0,1210.0,1210.0,1.0,7.0,2011
2011-01-19,1340.0,1340.0,1339.25,1339.25,659.0,11335.0,2011
2011-01-20,1348.75,1348.75,1318.0,1345.0,872.0,11573.0,2011
2011-01-20,1216.25,1216.25,1216.25,1216.25,0.0,7.0,2011
2011-01-21,1225.5,1225.5,1225.5,1225.5,0.0,7.0,2011
2011-01-21,1343.75,1361.0,1339.0,1350.5,1122.0,11926.0,2011
2011-01-24,1344.75,1365.75,1333.5,1339.25,824.0,12178.0,2011
2011-01-24,1221.25,1225.5,1221.25,1221.25,3.0,10.0,2011
2011-01-25,1338.25,1343.25,1311.75,1315.75,391.0,12097.0,2011
2011-01-25,1204.25,1221.25,1204.25,1204.25,0.0,10.0,2011
2011-01-26,1315.75,1330.5,1308.0,1326.25,408.0,12153.0,2011
2011-01-26,1220.25,1220.25,1220.25,1220.25,0.0,10.0,2011
2011-01-27,1325.5,1329.75,1320.75,1328.0,316.0,12121.0,2011
2011-01-27,1220.25,1220.25,1220.25,1220.25,0.0,10.0,2011
2011-01-28,1327.75,1345.25,1320.25,1325.5,751.0,12504.0,2011
2011-01-28,1221.25,1221.25,1221.25,1221.25,0.0,10.0,2011
2011-01-31,1237.25,1237.25,1237.25,1237.25,1.0,11.0,2011
2011-01-31,1321.75,1344.0,1321.75,1343.25,475.0,12759.0,2011
2011-02-01,1343.0,1371.25,1339.0,1370.0,1463.0,13516.0,2011
2011-02-01,1257.25,1257.25,1257.25,1257.25,1.0,12.0,2011
2011-02-02,1369.25,1379.0,1367.0,1376.75,1439.0,14382.0,2011
2011-02-02,1256.25,1257.25,1256.25,1256.25,2.0,14.0,2011
2011-02-03,1250.75,1256.25,1250.75,1250.75,0.0,14.0,2011
2011-02-03,1375.75,1380.5,1365.0,1368.0,643.0,14619.0,2011
2011-02-04,1369.0,1372.5,1356.0,1371.5,2413.0,15553.0,2011
2011-02-04,1254.25,1254.25,1254.25,1254.25,0.0,14.0,2011
2011-02-07,1256.25,1256.25,1256.25,1256.25,0.0,14.0,2011
2011-02-07,1372.0,1382.75,1362.75,1367.5,278.0,15688.0,2011
2011-02-08,1263.75,1263.75,1263.75,1263.75,0.0,14.0,2011
2011-02-08,1370.5,1379.0,1359.5,1379.0,586.0,15857.0,2011
2011-02-09,1380.5,1399.75,1380.5,1397.25,1168.0,16485.0,2011
2011-02-09,1273.5,1273.5,1273.5,1273.5,0.0,14.0,2011
2011-02-10,1261.25,1273.5,1261.25,1261.25,0.0,14.0,2011
2011-02-10,1397.0,1402.0,1386.0,1386.25,2134.0,17396.0,2011
2011-02-11,1386.0,1397.75,1377.25,1381.25,863.0,17284.0,2011
2011-02-11,1257.25,1261.25,1257.25,1257.25,0.0,14.0,2011
2011-02-14,1256.0,1257.25,1256.0,1256.0,0.0,14.0,2011
2011-02-14,1381.25,1390.0,1364.75,1368.75,512.0,17429.0,2011
2011-02-15,1368.0,1376.75,1330.25,1336.0,497.0,17432.0,2011
2011-02-15,1233.75,1256.0,1233.75,1233.75,0.0,14.0,2011
2011-02-16,1336.0,1346.0,1325.0,1330.75,1241.0,17205.0,2011
2011-02-16,1234.25,1234.25,1234.25,1234.25,0.0,14.0,2011
2011-02-17,1270.5,1270.5,1270.5,1270.5,0.0,14.0,2011
2011-02-17,1337.5,1376.25,1334.5,1376.25,1241.0,17205.0,2011
2011-02-18,1376.0,1380.0,1336.25,1345.5,330.0,17355.0,2011
2011-02-18,1239.0,1270.5,1239.0,1239.0,0.0,14.0,2011
2011-02-22,1359.5,1362.0,1275.5,1278.0,977.0,17441.0,2011
2011-02-22,1180.5,1239.0,1180.5,1180.5,0.0,14.0,2011
2011-02-23,1282.5,1301.0,1271.75,1300.0,13670.0,21572.0,2011
2011-02-23,1199.5,1199.5,1199.5,1199.5,0.0,14.0,2011
2011-02-24,1192.75,1199.5,1192.75,1192.75,0.0,14.0,2011
