local,data,hora,lat,long,umidade,t_ex,t1,t2,t3,t4,t5,t6,t7,t8,data_hora,temp
1,17/09/2023,05:55:00,-18.918163,-48.230522,54.121212,24.512142,24.158325,24.172058,24.174158,24.172491,24.172491,24.165825,24.154158,24.138325,2023-09-17 05:55:00,24.163478875000003
1,17/09/2023,06:05:00,-18.918137,-48.230534,54.494949,24.505556,24.174992,24.115898,24.129992,24.159992,24.175825,24.174158,24.169992,24.177492,2023-09-17 06:05:00,24.159792625
1,17/09/2023,06:15:00,-18.918156,-48.23048,54.989899,24.517191,24.114992,24.163904,24.177492,24.157492,24.169159,24.163324,24.124159,24.114992,2023-09-17 06:15:00,24.148189249999998
1,17/09/2023,06:25:00,-18.918173,-48.230518,55.0,24.461115,24.052492,24.054304,24.054993,24.055824,24.061659,24.074158,24.056658,24.052492,2023-09-17 06:25:00,24.0578225
1,17/09/2023,06:35:00,-18.918121,-48.230537,55.080807,24.473755,24.102491,24.049774,24.100824,24.113325,24.114992,24.105825,24.102491,24.097492,2023-09-17 06:35:00,24.09840175
1,17/09/2023,06:45:00,-18.918165,-48.230492,55.989899,24.443457,24.051659,24.10231,24.125826,24.119991,24.112492,24.057491,24.052492,24.052492,2023-09-17 06:45:00,24.084344125
1,17/09/2023,06:55:00,-18.91814,-48.230431,56.404041,24.398485,23.989992,24.035282,24.049992,24.023325,23.993324,23.992493,23.990826,23.989992,2023-09-17 06:55:00,24.00815325
1,17/09/2023,07:05:00,-18.918127,-48.230553,56.994949,24.422226,23.989992,23.98184,23.989992,23.997492,24.008326,24.023325,23.996658,23.989992,2023-09-17 07:05:00,23.997202125
1,17/09/2023,07:15:00,-18.918142,-48.230503,57.444443,24.506018,25.090826,23.987274,23.990826,24.022491,24.055824,24.211658,24.544992,24.924158,2023-09-17 07:15:00,24.353506125000003
1,17/09/2023,07:25:00,-18.918131,-48.230537,56.196968,25.054001,25.191658,25.170246,25.327492,25.319159,25.332491,25.329992,25.312492,25.239992,2023-09-17 07:25:00,25.277940249999997
1,17/09/2023,07:35:00,-18.91811,-48.230408,54.868687,25.359074,25.611658,25.114992,25.170826,25.384993,25.433325,25.526659,25.604992,25.560825,2023-09-17 07:35:00,25.42603375
1,17/09/2023,07:45:00,-18.91814,-48.230545,53.691917,25.798014,25.994158,25.684738,25.765825,25.798325,25.821659,25.790825,25.838326,25.937492,2023-09-17 07:45:00,25.8289185
1,17/09/2023,07:55:00,-18.918123,-48.230534,53.191917,26.164665,26.091658,26.019884,26.050825,26.034992,26.023325,26.038324,25.990826,26.048325,2023-09-17 07:55:00,26.037269875
1,17/09/2023,08:05:00,-18.918121,-48.230515,51.823231,26.574724,26.474993,26.145788,26.175825,26.219992,26.241659,26.309158,26.404991,26.453325,2023-09-17 08:05:00,26.303216375
1,17/09/2023,08:15:00,-18.918114,-48.230541,50.242424,27.039799,26.700825,26.458288,26.530825,26.601658,26.668325,26.711658,26.697493,26.679159,2023-09-17 08:15:00,26.631028875000002
1,17/09/2023,08:25:00,-18.918125,-48.230553,49.116161,27.361143,26.860825,26.730934,26.744158,26.770824,26.833324,26.831659,26.802492,26.802492,2023-09-17 08:25:00,26.7970885
1,17/09/2023,08:35:00,-18.918104,-48.230576,48.045456,27.800022,27.439159,26.836006,26.901659,26.971659,27.020824,27.144159,27.259993,27.34416,2023-09-17 08:35:00,27.114702375
1,17/09/2023,08:45:00,-18.918146,-48.230495,46.747475,28.406471,27.989994,27.51173,27.572493,27.634161,27.721661,27.775827,27.838327,27.921659,2023-09-17 08:45:00,27.7457315
1,17/09/2023,08:55:00,-18.918144,-48.230495,45.348484,28.984283,28.429161,28.024412,28.150827,28.206659,28.301661,28.345827,28.26166,28.307493,2023-09-17 08:55:00,28.2534625
1,17/09/2023,09:05:00,-18.918133,-48.230564,44.232323,29.441887,28.802494,28.532564,28.46916,28.513327,28.552494,28.537493,28.578327,28.744993,2023-09-17 09:05:00,28.591356500000003
1,17/09/2023,09:15:00,-18.918148,-48.230534,42.722221,29.874718,29.052494,28.801586,28.885826,28.944994,28.97666,29.033327,29.04166,29.052494,2023-09-17 09:15:00,28.973630125
1,17/09/2023,09:25:00,-18.918148,-48.230537,41.303032,30.285393,28.80666,29.093252,29.207493,29.126659,29.017494,28.980827,28.885826,28.831659,2023-09-17 09:25:00,28.99373375
1,17/09/2023,09:35:00,-18.918123,-48.23053,40.060608,30.65304,29.754993,28.926586,29.08666,29.182493,29.277494,29.385826,29.518328,29.706659,2023-09-17 09:35:00,29.354879874999998
1,17/09/2023,09:45:00,-18.91814,-48.23053,39.651516,31.068663,30.063326,29.598688,29.464994,29.526661,29.469994,29.582493,29.84416,30.043327,2023-09-17 09:45:00,29.699205375000002
1,17/09/2023,09:55:00,-18.918131,-48.230545,38.323231,31.629856,30.525827,30.221878,30.300827,30.374161,30.373327,30.317493,30.330828,30.377493,2023-09-17 09:55:00,30.352729250000003
1,17/09/2023,10:05:00,-18.918137,-48.230499,36.5,32.084335,30.667494,30.631298,30.730827,30.744993,30.803328,30.764994,30.744993,30.692493,2023-09-17 10:05:00,30.7225525
1,17/09/2023,10:15:00,-18.918112,-48.230518,35.449493,32.309132,30.960827,30.660284,30.722494,30.678328,30.698326,30.854994,30.909161,30.939159,2023-09-17 10:15:00,30.802946625
1,17/09/2023,10:25:00,-18.91815,-48.230556,35.030304,32.260563,30.197493,30.87677,30.589994,30.357494,30.276661,30.229994,30.243326,30.160828,2023-09-17 10:25:00,30.366570000000003
1,17/09/2023,10:35:00,-18.918125,-48.230515,35.707069,31.980272,30.473328,30.230936,30.299994,30.149994,30.203327,30.473328,30.585827,30.547493,2023-09-17 10:35:00,30.370528375
1,17/09/2023,10:45:00,-18.918144,-48.230568,34.404041,32.132332,30.47666,30.199232,30.304993,30.403326,30.425827,30.33666,30.367493,30.409994,2023-09-17 10:45:00,30.365523125
1,17/09/2023,10:55:00,-18.918131,-48.230522,33.267677,32.506039,31.293327,30.557928,30.740828,30.93166,31.051661,31.20166,31.311661,31.378326,2023-09-17 10:55:00,31.058381375000003
1,17/09/2023,11:05:00,-18.918123,-48.230511,33.121212,32.88834,31.520826,31.231842,31.243326,31.258327,31.343327,31.297493,31.297493,31.427494,2023-09-17 11:05:00,31.327516
1,17/09/2023,11:15:00,-18.918123,-48.230541,32.627552,33.332516,32.005825,31.539812,31.527494,31.574993,31.598328,31.780827,31.827494,31.930212,2023-09-17 11:15:00,31.723123125
1,17/09/2023,11:25:00,-18.918146,-48.230511,31.782827,33.629818,32.217495,32.171154,32.158325,32.09166,32.012493,32.159161,32.197495,32.237492,2023-09-17 11:25:00,32.155659375
1,17/09/2023,11:35:00,-18.918123,-48.230465,30.792929,34.048927,32.877495,32.106842,32.132492,32.324162,32.546661,32.758327,32.727493,32.753326,2023-09-17 11:35:00,32.528349750000004
1,17/09/2023,11:45:00,-18.918112,-48.230511,29.404041,34.460556,32.929161,32.989086,33.039993,32.945827,32.638329,32.674992,32.770828,32.999161,2023-09-17 11:45:00,32.873422125000005
1,17/09/2023,11:55:00,-18.91815,-48.230495,28.813131,34.708977,33.511662,32.781662,32.956661,33.064995,33.044159,33.099995,33.174992,33.328327,2023-09-17 11:55:00,33.120306625
1,17/09/2023,12:05:00,-18.918156,-48.230553,28.914141,34.722622,32.409992,33.295246,33.239994,33.185825,33.196659,33.335827,32.941662,32.535828,2023-09-17 12:05:00,33.017629125
1,17/09/2023,12:15:00,-18.918177,-48.230518,29.030304,34.671238,33.400826,32.47097,32.423328,32.414993,32.752495,33.178326,33.490826,33.35416,2023-09-17 12:15:00,32.9357405
1,17/09/2023,12:25:00,-18.918154,-48.230549,28.848228,34.845116,33.46666,33.480934,33.652493,33.802494,33.737461,33.571659,33.589993,33.458328,2023-09-17 12:25:00,33.59500275
1,17/09/2023,12:35:00,-18.918163,-48.230503,28.989899,34.851612,32.915829,33.41753,33.422493,33.40416,33.42416,33.392494,33.501659,33.255825,2023-09-17 12:35:00,33.34176875
1,17/09/2023,12:45:00,-18.918188,-48.230518,28.924114,34.814552,33.249992,32.987278,32.977325,32.767494,33.035828,33.220825,33.419159,33.158325,2023-09-17 12:45:00,33.102028250000004
1,17/09/2023,12:55:00,-18.918177,-48.23048,28.887396,34.897743,33.628326,33.346878,33.531933,33.630825,33.464161,33.268326,33.377495,33.45916,2023-09-17 12:55:00,33.463388
1,17/09/2023,13:05:00,-18.91818,-48.230503,28.343485,35.203411,33.926659,33.627674,33.621658,33.535828,33.483326,33.457493,33.518326,33.718292,2023-09-17 13:05:00,33.611157
1,17/09/2023,13:15:00,-18.91818,-48.230503,27.818182,35.388355,33.23666,33.847782,33.583328,33.765827,33.773327,33.693325,33.558327,33.289993,2023-09-17 13:15:00,33.593571125
1,17/09/2023,13:25:00,-18.918137,-48.230545,27.585859,35.374748,33.615826,32.93655,32.962494,33.015827,32.849995,32.906662,33.24416,33.640827,2023-09-17 13:25:00,33.146542624999995
1,17/09/2023,13:35:00,-18.918112,-48.230537,27.292929,35.621273,33.151661,33.397602,33.296661,33.421661,33.512493,33.657494,33.410828,33.234161,2023-09-17 13:35:00,33.385320125
1,17/09/2023,13:45:00,-18.918152,-48.23053,27.015152,35.737366,33.76416,33.15213,33.254162,33.587494,33.827492,33.816662,33.767494,33.773327,2023-09-17 13:45:00,33.617865125
1,17/09/2023,13:55:00,-18.918159,-48.230511,26.964647,35.718178,33.38916,33.83601,33.949993,34.129162,34.269993,34.269161,33.872494,33.569992,2023-09-17 13:55:00,33.910745625000004
1,17/09/2023,14:05:00,-18.918156,-48.230537,26.181818,35.358078,33.967495,33.278038,33.577492,33.752495,33.799992,33.742493,33.798328,33.918327,2023-09-17 14:05:00,33.7293325
1,17/09/2023,14:15:00,-18.91819,-48.230511,26.040403,35.504013,33.973328,33.940174,33.95916,33.978329,34.149994,34.370827,34.084995,33.866661,2023-09-17 14:15:00,34.0404335
1,17/09/2023,14:25:00,-18.918152,-48.23053,25.676767,35.947495,33.503326,34.308834,34.234993,34.169994,34.001659,34.255825,34.123325,33.757492,2023-09-17 14:25:00,34.044430999999996
1,17/09/2023,14:35:00,-18.918148,-48.230518,23.232323,35.692448,33.210827,33.485466,33.337494,33.284992,33.219162,33.254993,33.189995,33.193325,2023-09-17 14:35:00,33.272031750000004
1,17/09/2023,14:45:00,-18.918163,-48.230507,22.005051,35.153008,33.028328,33.080574,33.123325,33.199162,33.124992,33.152493,33.141659,33.019993,2023-09-17 14:45:00,33.10881575
1,17/09/2023,14:55:00,-18.918159,-48.230511,23.919191,34.994492,32.838326,32.929306,32.949993,32.934158,32.840828,32.860828,32.857494,32.788326,2023-09-17 14:55:00,32.874907375
1,17/09/2023,15:05:00,-18.918159,-48.230507,22.969696,34.994991,32.871658,32.82061,32.794159,32.830826,32.864159,32.926659,33.010826,32.929161,2023-09-17 15:05:00,32.88100725
1,17/09/2023,15:15:00,-18.918112,-48.230492,23.747475,34.663574,32.661659,32.832386,32.843327,32.816662,32.76416,32.699162,32.641659,32.65416,2023-09-17 15:15:00,32.739146875
1,17/09/2023,15:25:00,-18.918213,-48.230431,25.0,34.543934,32.433327,32.58329,32.670826,32.777493,32.808327,32.739159,32.603329,32.461658,2023-09-17 15:25:00,32.634676125
1,17/09/2023,15:35:00,-18.91818,-48.230492,24.525253,34.329803,32.364994,32.474594,32.454159,32.400826,32.338326,32.370827,32.339993,32.353329,2023-09-17 15:35:00,32.387131
1,17/09/2023,15:45:00,-18.91818,-48.230511,26.469696,33.914124,31.579161,32.299778,32.21666,32.170826,32.074993,31.979994,31.817493,31.674994,2023-09-17 15:45:00,31.976737375000003
1,17/09/2023,15:55:00,-18.918148,-48.230492,31.272728,33.088928,31.239994,31.425682,31.321661,31.237494,31.178328,31.203327,31.210827,31.269993,2023-09-17 15:55:00,31.260913249999998
1,17/09/2023,16:05:00,-18.91814,-48.230553,29.676767,32.628307,31.114161,31.234558,31.214994,31.218327,31.177494,31.143328,31.140827,31.144159,2023-09-17 16:05:00,31.173481000000002
1,17/09/2023,16:15:00,-18.918159,-48.230469,29.055555,32.468697,31.094994,31.117712,31.145826,31.175827,31.176661,31.169161,31.162493,31.149994,2023-09-17 16:15:00,31.1490835
1,17/09/2023,16:25:00,-18.918159,-48.230473,29.777779,32.395447,31.177494,31.045248,31.052494,31.074993,31.088327,31.114994,31.143328,31.189159,2023-09-17 16:25:00,31.110754624999995
1,17/09/2023,16:35:00,-18.918184,-48.230457,29.222221,32.531834,31.302494,31.172964,31.21916,31.263327,31.313326,31.339994,31.36166,31.305826,2023-09-17 16:35:00,31.284843875
1,17/09/2023,16:45:00,-18.918163,-48.230465,28.318182,32.793941,31.429161,31.339632,31.368326,31.402494,31.378326,31.389994,31.403326,31.456659,2023-09-17 16:45:00,31.39598975
1,17/09/2023,16:55:00,-18.918139,-48.230488,30.570707,32.691406,31.180826,31.384016,31.349993,31.304993,31.302494,31.245827,31.242493,31.26416,2023-09-17 16:55:00,31.28435025
1,17/09/2023,17:05:00,-18.918156,-48.23048,31.858585,32.374744,31.04916,31.176588,31.14916,31.114994,31.089994,31.097494,31.045826,31.050827,2023-09-17 17:05:00,31.096755375
1,17/09/2023,17:15:00,-18.918165,-48.230465,33.525253,32.057102,30.975826,31.02532,31.034994,31.061661,31.108326,31.054993,30.988327,30.984993,2023-09-17 17:15:00,31.029305
1,17/09/2023,17:25:00,-18.918159,-48.230495,33.924244,31.806046,30.677494,30.903942,30.892494,30.856661,30.778326,30.739994,30.73666,30.69166,2023-09-17 17:25:00,30.784653874999997
1,17/09/2023,17:35:00,-18.918152,-48.230457,34.954544,31.546007,30.487494,30.62677,30.650827,30.614994,30.55916,30.554161,30.510826,30.497494,2023-09-17 17:35:00,30.56271575
1,17/09/2023,17:45:00,-18.918188,-48.230453,35.949493,31.226736,30.324993,30.461914,30.489994,30.439159,30.419161,30.359993,30.345827,30.332493,2023-09-17 17:45:00,30.396691750000002
1,17/09/2023,17:55:00,-18.918198,-48.230499,36.732323,30.916683,30.053328,30.306116,30.310827,30.302494,30.251659,30.218327,30.150827,30.096661,2023-09-17 17:55:00,30.211279875
1,17/09/2023,18:05:00,-18.918182,-48.230492,37.091835,30.664955,29.864994,29.997929,30.034161,29.989994,29.989161,29.932493,29.894159,29.893328,2023-09-17 18:05:00,29.949527375
1,17/09/2023,18:15:00,-18.918201,-48.230473,37.368687,30.434338,29.677494,29.821516,29.802494,29.774994,29.739994,29.739994,29.729994,29.680826,2023-09-17 18:15:00,29.745913249999997
1,17/09/2023,18:25:00,-18.91819,-48.230499,38.328281,30.182308,29.52416,29.673868,29.623327,29.614994,29.614994,29.609993,29.554993,29.552494,2023-09-17 18:25:00,29.596102875
1,17/09/2023,18:35:00,-18.918196,-48.230434,38.39394,29.949528,29.372494,29.487274,29.488327,29.489994,29.463327,29.426661,29.423326,29.40416,2023-09-17 18:35:00,29.444445374999997
1,17/09/2023,18:45:00,-18.918192,-48.230465,38.474747,29.787809,29.239994,29.362274,29.364161,29.364161,29.321661,29.304161,29.302494,29.270826,2023-09-17 18:45:00,29.316216499999996
1,17/09/2023,18:55:00,-18.91815,-48.230507,38.550507,29.61311,29.177494,29.233652,29.239994,29.23666,29.182493,29.177494,29.179993,29.177494,2023-09-17 18:55:00,29.200659249999998
1,17/09/2023,19:05:00,-18.918159,-48.230473,38.611111,29.535847,29.054993,29.16934,29.14916,29.134161,29.129993,29.12166,29.133327,29.114994,2023-09-17 19:05:00,29.1259535
1,17/09/2023,19:15:00,-18.918192,-48.230469,44.707069,29.156092,28.38166,28.95376,28.83666,28.718327,28.58666,28.509161,28.445827,28.427494,2023-09-17 19:15:00,28.607443625000002
1,17/09/2023,19:25:00,-18.918179,-48.230499,46.21212,28.696924,27.991661,28.362274,28.318327,28.286659,28.232494,28.188326,28.103327,28.043327,2023-09-17 19:25:00,28.190799375
1,17/09/2023,19:35:00,-18.91818,-48.230484,47.262627,28.44191,27.788326,27.93021,27.923326,27.891661,27.865828,27.824993,27.788326,27.802494,2023-09-17 19:35:00,27.8518955
1,17/09/2023,19:45:00,-18.918175,-48.230415,46.989899,28.267696,27.75666,27.788,27.764994,27.730827,27.773327,27.741661,27.785828,27.739994,2023-09-17 19:45:00,27.760161375
1,17/09/2023,19:55:00,-18.918175,-48.230476,46.762627,28.288891,28.052494,27.739992,27.77416,27.800827,27.858326,27.965826,28.022493,28.052494,2023-09-17 19:55:00,27.908326499999998
1,17/09/2023,20:05:00,-18.918184,-48.230415,43.10606,28.376244,28.490828,28.057926,28.084993,28.11166,28.124994,28.258327,28.41416,28.470827,2023-09-17 20:05:00,28.251714375000006
1,17/09/2023,20:15:00,-18.918186,-48.230354,39.621212,28.622702,28.52916,28.489992,28.499994,28.53916,28.533327,28.552494,28.549994,28.552494,2023-09-17 20:15:00,28.530826875
1,17/09/2023,20:25:00,-18.918217,-48.230503,40.282829,28.620657,28.302494,28.482746,28.471661,28.427494,28.410828,28.388327,28.364994,28.334993,2023-09-17 20:25:00,28.397942125
1,17/09/2023,20:35:00,-18.918207,-48.230446,40.151516,28.506536,28.08666,28.24452,28.225826,28.179993,28.13916,28.114994,28.114994,28.07416,2023-09-17 20:35:00,28.147538375
1,17/09/2023,20:45:00,-18.918186,-48.230499,42.449493,28.393955,27.85416,28.077854,28.069994,28.053328,27.995827,27.94916,27.878326,27.864994,2023-09-17 20:45:00,27.967955375
1,17/09/2023,20:55:00,-18.91819,-48.230457,44.247475,28.174255,27.563326,27.797962,27.802494,27.786659,27.739994,27.706659,27.642494,27.610826,2023-09-17 20:55:00,27.70630175
1,17/09/2023,03:04:59,-18.918184,-48.230415,44.480968,27.929651,27.417246,27.48818,27.489994,27.489994,27.490828,27.489994,27.489994,27.451797,2023-09-17 03:04:59,27.476003374999998
1,17/09/2023,03:14:59,-18.918257,-48.230408,43.678024,27.898014,27.496937,27.47097,27.489111,27.489161,27.534994,27.534994,27.515827,27.489994,2023-09-17 03:14:59,27.502748500000003
1,17/09/2023,03:24:59,-18.918196,-48.230473,43.010101,27.910673,27.570827,27.487274,27.508327,27.54916,27.550827,27.555826,27.599159,27.614994,2023-09-17 03:24:59,27.554549249999997
1,17/09/2023,03:34:59,-18.918203,-48.230423,43.424244,27.914207,27.587494,27.566078,27.60166,27.612494,27.614994,27.614994,27.613327,27.609159,2023-09-17 03:34:59,27.602525
1,17/09/2023,03:44:59,-18.918236,-48.230495,42.666668,27.947525,27.685827,27.55702,27.612494,27.61916,27.665827,27.677494,27.717493,27.68416,2023-09-17 03:44:59,27.652434375
1,17/09/2023,03:54:59,-18.918203,-48.230503,42.424244,27.996965,27.614994,27.673868,27.677494,27.675827,27.677494,27.677494,27.663326,27.615828,2023-09-17 03:54:59,27.659540624999998
1,17/09/2023,04:04:59,-18.918188,-48.230484,42.515152,27.971233,27.489161,27.611368,27.614994,27.592493,27.553328,27.552494,27.527494,27.494993,2023-09-17 04:04:59,27.554540624999998
1,17/09/2023,04:14:59,-18.918207,-48.230484,43.488174,27.849279,27.263325,27.427492,27.390827,27.364994,27.363327,27.346157,27.304993,27.302492,2023-09-17 04:14:59,27.345450875
1,17/09/2023,04:24:59,-18.918203,-48.230484,44.156567,27.697388,27.122492,27.239992,27.205826,27.177492,27.175825,27.177492,27.179159,27.177492,2023-09-17 04:24:59,27.18197125
1,17/09/2023,04:34:59,-18.918201,-48.230495,44.121212,27.620647,26.867493,27.069702,27.052492,27.052492,27.051659,27.047491,26.992493,26.939159,2023-09-17 04:34:59,27.009122625
1,17/09/2023,04:44:59,-18.918177,-48.230461,45.363636,27.432373,26.671659,26.860462,26.844992,26.777493,26.739992,26.739992,26.734159,26.680824,2023-09-17 04:44:59,26.756196625
1,17/09/2023,04:54:59,-18.918156,-48.230453,45.969696,27.276728,26.501659,26.633108,26.614992,26.614992,26.590826,26.558325,26.552492,26.549992,2023-09-17 04:54:59,26.57704825
1,17/09/2023,05:04:59,-18.918186,-48.230465,46.459595,27.127188,26.303326,26.48818,26.449991,26.427492,26.381659,26.364159,26.341658,26.304993,2023-09-17 05:04:59,26.38268225
1,17/09/2023,05:14:59,-18.918192,-48.230446,46.727272,26.989445,26.239992,26.296152,26.301659,26.302492,26.302492,26.294159,26.289991,26.260826,2023-09-17 05:14:59,26.285970375000005
1,17/09/2023,05:24:59,-18.9182,-48.230465,47.646465,26.859602,26.126659,26.18202,26.177492,26.177492,26.179159,26.168325,26.149158,26.144991,2023-09-17 05:24:59,26.163162000000003
1,17/09/2023,05:34:59,-18.918196,-48.230503,48.020203,26.763575,26.052492,26.11318,26.093325,26.052492,26.081659,26.054993,26.056658,26.074158,2023-09-17 05:34:59,26.072369625
1,17/09/2023,05:44:59,-18.918161,-48.230457,48.208828,26.669712,25.989992,26.04468,26.051659,26.052492,26.052492,25.994158,25.989992,25.989992,2023-09-17 05:44:59,26.020682125
1,17/09/2023,05:54:59,-18.918167,-48.230488,47.969696,26.623159,25.959991,25.990898,25.991659,25.992493,25.997492,25.989992,25.989992,25.989992,2023-09-17 05:54:59,25.987813625
1,17/10/2023,00:04:28,-18.918201,-48.230518,45.127117,28.559755,28.239994,28.235109,28.239994,28.239994,28.239994,28.239994,28.219994,28.22666,2023-10-17 00:04:28,28.235216625000003
1,17/10/2023,00:14:28,-18.918093,-48.230476,44.852291,28.516815,28.171659,28.186281,28.18166,28.186661,28.177494,28.230827,28.214161,28.172493,2023-10-17 00:14:28,28.190154500000002
1,17/10/2023,00:24:28,-18.918192,-48.230484,45.592529,28.485256,28.165827,28.13843,28.176661,28.162493,28.139994,28.15416,28.129993,28.117493,2023-10-17 00:24:28,28.148131375000002
1,17/10/2023,00:34:28,-18.918173,-48.230534,45.940578,28.405464,27.959993,28.149172,28.114994,28.07666,28.080828,28.05666,28.033327,27.989994,2023-10-17 00:34:28,28.0577035
1,17/10/2023,00:44:28,-18.9182,-48.230545,46.417656,28.268715,27.800827,27.898195,27.865828,27.86916,27.864994,27.864994,27.864161,27.825827,2023-10-17 00:44:28,27.85674825
1,17/10/2023,00:54:28,-18.918144,-48.230503,46.351444,28.190943,27.739994,27.731203,27.739994,27.77166,27.802494,27.802494,27.76166,27.742493,2023-10-17 00:54:28,27.761499
1,17/10/2023,01:04:28,-18.918177,-48.230465,46.811546,28.117035,27.741661,27.734133,27.739994,27.741661,27.751659,27.739994,27.740828,27.739994,2023-10-17 01:04:28,27.741240499999996
1,17/10/2023,01:14:28,-18.918243,-48.230518,47.0,28.002546,27.557493,27.734133,27.722494,27.679161,27.684994,27.677494,27.637493,27.612494,2023-10-17 01:14:28,27.6632195
1,17/10/2023,01:24:28,-18.918173,-48.230515,46.779285,27.934271,27.427494,27.502687,27.499161,27.489994,27.489994,27.489994,27.45916,27.427494,2023-10-17 01:24:28,27.47324725
1,17/10/2023,01:34:28,-18.918167,-48.230488,46.933784,27.862644,27.38666,27.377687,27.427494,27.427494,27.427494,27.427494,27.413326,27.392494,2023-10-17 01:34:28,27.410017875
1,17/10/2023,01:44:28,-18.918177,-48.230515,46.57555,27.800385,27.427494,27.363039,27.401661,27.407494,27.42416,27.427494,27.428328,27.438326,2023-10-17 01:44:28,27.414749499999996
1,17/10/2023,01:54:28,-18.918133,-48.230503,46.811546,27.799368,27.364994,27.422609,27.430826,27.443327,27.443327,27.427494,27.414993,27.364994,2023-10-17 01:54:28,27.4140705
1,17/10/2023,02:04:28,-18.918148,-48.230503,46.984718,27.790709,27.364994,27.358156,27.364994,27.364994,27.364994,27.364994,27.364994,27.363327,2023-10-17 02:04:28,27.363930874999998
1,17/10/2023,02:14:28,-18.918188,-48.230492,47.091682,27.716473,27.310827,27.356203,27.364994,27.350826,27.307493,27.307493,27.333326,27.357494,2023-10-17 02:14:28,27.336081999999998
1,17/10/2023,02:24:28,-18.918152,-48.230507,47.79287,27.619717,27.291658,27.297609,27.302492,27.299992,27.302492,27.302492,27.302492,27.302492,2023-10-17 02:24:28,27.300214875
1,17/10/2023,02:34:28,-18.918133,-48.23048,47.974533,27.517799,27.123325,27.227297,27.233326,27.233326,27.194992,27.177492,27.157492,27.128325,2023-10-17 02:34:28,27.184446875
1,17/10/2023,02:44:28,-18.918119,-48.23048,48.284496,27.493914,27.052492,27.091555,27.114992,27.114992,27.112492,27.108326,27.075825,27.053337,2023-10-17 02:44:28,27.090501375000002
1,17/10/2023,02:54:28,-18.918089,-48.230507,48.174358,27.406807,27.049992,26.998781,27.002491,26.989992,26.991659,26.990826,27.007971,27.019991,2023-10-17 02:54:28,27.006462875
1,17/10/2023,03:04:28,-18.91814,-48.230534,48.005093,27.391457,26.882492,26.989016,27.002491,27.047491,26.991659,26.964993,26.927492,26.927492,2023-10-17 03:04:28,26.96664075
1,17/10/2023,03:14:28,-18.918133,-48.230537,48.0,27.310591,26.862492,26.864016,26.867493,26.864992,26.826658,26.829159,26.814991,26.829159,2023-10-17 03:14:28,26.84487
1,17/10/2023,03:24:28,-18.918163,-48.230511,48.010311,27.271757,26.764992,26.802492,26.788706,26.763325,26.802492,26.802492,26.767492,26.798325,2023-10-17 03:24:28,26.786289500000002
1,17/10/2023,03:34:28,-18.918152,-48.230553,48.894737,27.193695,26.696659,26.766359,26.801659,26.802492,26.798325,26.739992,26.705826,26.677492,2023-10-17 03:34:28,26.748600500000002
1,17/10/2023,03:44:28,-18.918123,-48.230518,49.112053,27.108049,26.628325,26.711672,26.738325,26.730825,26.686659,26.684158,26.694159,26.677492,2023-10-17 03:44:28,26.693951875
1,17/10/2023,03:54:28,-18.91814,-48.230503,49.061119,27.029018,26.623325,26.605227,26.596659,26.581659,26.599159,26.614992,26.614992,26.615826,2023-10-17 03:54:28,26.606479875
1,17/10/2023,04:04:28,-18.918123,-48.230484,49.765705,26.954103,26.364992,26.504641,26.495825,26.493324,26.489992,26.477491,26.432491,26.414158,2023-10-17 04:04:28,26.45911425
1,17/10/2023,04:14:28,-18.918171,-48.230507,50.0,26.804466,26.237492,26.301516,26.302492,26.271658,26.247492,26.242493,26.220825,26.239992,2023-10-17 04:14:28,26.257994999999998
1,17/10/2023,04:24:28,-18.918146,-48.230518,49.735146,26.708513,26.177492,26.150148,26.178326,26.179159,26.180824,26.161659,26.177492,26.176659,2023-10-17 04:24:28,26.172719875
1,17/10/2023,04:34:28,-18.918148,-48.230511,49.89304,26.601398,26.112492,26.113039,26.114992,26.103325,26.114159,26.114992,26.114992,26.114992,2023-10-17 04:34:28,26.112872875
1,17/10/2023,04:44:28,-18.918159,-48.230492,49.636673,26.565966,25.978325,26.089602,26.051659,26.030825,26.052492,26.070826,26.048325,26.014158,2023-10-17 04:44:28,26.042026500000002
1,17/10/2023,04:54:28,-18.918137,-48.230534,49.96944,26.42433,25.810825,25.921633,25.901659,25.871658,25.809992,25.863325,25.853325,25.820826,2023-10-17 04:54:28,25.856655375000003
1,17/10/2023,05:04:28,-18.918121,-48.230537,50.0,26.303862,25.798325,25.82007,25.864992,25.819159,25.819992,25.804993,25.802492,25.802492,2023-10-17 05:04:28,25.816564375
1,17/10/2023,05:14:28,-18.918139,-48.230595,50.663837,26.235022,26.130825,25.704836,25.705826,25.739992,25.860825,26.089159,26.119991,26.173325,2023-10-17 05:14:28,25.940597375
1,17/10/2023,05:24:28,-18.91814,-48.230492,50.356537,26.321566,26.302492,26.031984,26.122492,26.201658,26.180824,26.185825,26.292492,26.324158,2023-10-17 05:24:28,26.205240625000002
1,17/10/2023,05:34:28,-18.918112,-48.23048,50.0,26.382757,26.239992,26.28882,26.304159,26.376659,26.329159,26.268326,26.227491,26.261658,2023-10-17 05:34:28,26.287033
1,17/10/2023,05:44:28,-18.91811,-48.23053,50.040749,26.393625,25.999992,26.234133,26.249992,26.239992,26.239992,26.214993,26.182491,26.087492,2023-10-17 05:44:28,26.181134625
